COUNTRY,Date,Total_Cases_Country,Total_Deceased_Country,New_Confirmed_Country,New_Total_Deceased_Country,Population,Total_Mortality_Rate_Per_Capita,New_Mortality_Rate_Per_Capita,Total_Cases_Country_Per_Capita,rolling_average_confirmed,rolling_average_deceased,total_rolling_average_mortality,new_rolling_average_mortality,latitude,longitude,C1_School.closing,C1_Flag,C2_Workplace.closing,C2_Flag,C3_Cancel.public.events,C3_Flag,C4_Restrictions.on.gatherings,C4_Flag,C5_Close.public.transport,C5_Flag,C6_Stay.at.home.requirements,C6_Flag,C7_Restrictions.on.internal.movement,C7_Flag,C8_International.travel.controls,E1_Income.support,E1_Flag,E2_Debt.contract.relief,E3_Fiscal.measures,H1_Public.information.campaigns,H1_Flag,H2_Testing.policy,H3_Contact.tracing,H4_Emergency.investment.in.healthcare,H5_Investment.in.vaccines,M1_Wildcard,StringencyIndex,LegacyStringencyIndex,Oxford_Cases,Oxford_Deaths,Lagged_School_Closing_One_Week,Lagged_School_Closing_General_One_Week,Lagged_Workplace_Closing_One_Week,Lagged_Workplace_Closing_General_One_Week,Lagged_Public_Events_One_Week,Lagged_Public_Events_General_One_Week,Lagged_Gatherings_One_Week,Lagged_Gatherings_General_One_Week,Lagged_Public_Transport_One_Week,Lagged_Public_Transport_General_One_Week,Lagged_Lockdown_One_Week,Lagged_Lockdown_General_One_Week,Lagged_Internal_Movement_One_Week,Lagged_Internal_Movement_General_One_Week,Lagged_International_Travel_One_Week,Lagged_Income_Support_One_Week,Lagged_Income_Support_General_One_Week,Lagged_Debt_Relief_One_Week,Lagged_Fiscal_Measures_One_Week,Lagged_Campaign_One_Week,Lagged_Campaign_General_One_Week,Lagged_Testing_One_Week,Lagged_Tracing_One_Week,Lagged_Health_Care_One_Week,Lagged_Stringency_Index_One_Week,Lagged_Legacy_Stringency_Index_One_Week,Lagged_School_Closing_Two_Weeks,Lagged_School_Closing_General_Two_Weeks,Lagged_Workplace_Closing_Two_Weeks,Lagged_Workplace_Closing_General_Two_Weeks,Lagged_Public_Events_Two_Weeks,Lagged_Public_Events_General_Two_Weeks,Lagged_Gatherings_Two_Weeks,Lagged_Gatherings_General_Two_Weeks,Lagged_Public_Transport_Two_Weeks,Lagged_Public_Transport_General_Two_Weeks,Lagged_Lockdown_Two_Weeks,Lagged_Lockdown_General_Two_Weeks,Lagged_Internal_Movement_Two_Weeks,Lagged_Internal_Movement_General_Two_Weeks,Lagged_International_Travel_Two_Weeks,Lagged_Income_Support_Two_Weeks,Lagged_Income_Support_General_Two_Weeks,Lagged_Debt_Relief_Two_Weeks,Lagged_Fiscal_Measures_Two_Weeks,Lagged_Campaign_Two_Weeks,Lagged_Campaign_General_Two_Weeks,Lagged_Testing_Two_Weeks,Lagged_Tracing_Two_Weeks,Lagged_Health_Care_Two_Weeks,Lagged_Stringency_Index_Two_Weeks,Lagged_Legacy_Stringency_Index_Two_Weeks,Lagged_School_Closing_Three_Weeks,Lagged_School_Closing_General_Three_Weeks,Lagged_Workplace_Closing_Three_Weeks,Lagged_Workplace_Closing_General_Three_Weeks,Lagged_Public_Events_Three_Weeks,Lagged_Public_Events_General_Three_Weeks,Lagged_Gatherings_Three_Weeks,Lagged_Gatherings_General_Three_Weeks,Lagged_Public_Transport_Three_Weeks,Lagged_Public_Transport_General_Three_Weeks,Lagged_Lockdown_Three_Weeks,Lagged_Lockdown_General_Three_Weeks,Lagged_Internal_Movement_Three_Weeks,Lagged_Internal_Movement_General_Three_Weeks,Lagged_International_Travel_Three_Weeks,Lagged_Income_Support_Three_Weeks,Lagged_Income_Support_General_Three_Weeks,Lagged_Debt_Relief_Three_Weeks,Lagged_Fiscal_Measures_Three_Weeks,Lagged_Campaign_Three_Weeks,Lagged_Campaign_General_Three_Weeks,Lagged_Testing_Three_Weeks,Lagged_Tracing_Three_Weeks,Lagged_Health_Care_Three_Weeks,Lagged_Stringency_Index_Three_Weeks,Lagged_Legacy_Stringency_Index_Three_Weeks,Latitude,Longitude,prop65,propurban,popdensity,driving,walking,transit,arrivals,departures,vul_emp,GNI,health_exp,pollution,week_num,total_mortality_growth,... <- NULL,total_mortality_growth_b,new_mortality_growth,new_mortality_growth_b
Russia,2020-04-18,36793,313,4785,40,145934460,2.144798425265698e-6,2.740956454013672e-7,2.5212002703131256e-4,3315.5714285714284,29.571428571428573,1.433128660241434e-6,2.026349949931536e-7,61.52401,105.318756,3,1,3,1,2,1,4,1,0,NA,3,0,2,1,3,NA,NA,NA,400757244,2,1,1,2,0,0,NA,82.94,80,32008,273,3,1,3,1,2,1,NA,NA,0,NA,3,0,2,1,3,NA,NA,NA,0,2,1,1,2,0,71.83,80,3,1,3,1,2,1,NA,NA,0,NA,NA,NA,2,1,3,NA,NA,NA,0,2,1,1,2,0,63.89,80,3,1,0,NA,2,1,NA,NA,0,NA,NA,NA,2,1,3,NA,NA,NA,0,2,1,1,2,0,52.78,65.71,61.52401,105.318756,14.674708,74.433,8.822079555,52.15,42.35,NA,24551000,41964000,5.350000024,10230,585.87323,16.16022381,16,1.0965652050463848,2.285714285714286,0.2996957565749165,1.1895840668738364,0.35902194264166803
Russia,2020-04-19,42853,361,6060,48,145934460,2.4737131997473387e-6,3.2891477448164057e-7,2.9364551730961966e-4,3869,33,1.659257567697562e-6,2.261289074561279e-7,61.52401,105.318756,3,1,3,1,2,1,4,1,0,NA,3,0,2,1,3,NA,NA,NA,0,2,1,1,2,0,0,NA,82.94,80,36793,313,3,1,3,1,2,1,NA,NA,0,NA,3,0,2,1,3,NA,NA,NA,0,2,1,1,2,0,71.83,80,3,1,3,1,2,1,NA,NA,0,NA,NA,NA,2,1,3,NA,NA,NA,0,2,1,1,2,0,63.89,80,3,1,0,NA,2,1,NA,NA,0,NA,NA,NA,2,1,3,NA,NA,NA,0,2,1,1,2,0,52.78,65.71,61.52401,105.318756,14.674708,74.433,8.822079555,50.24,40.16,NA,24551000,41964000,5.350000024,10230,585.87323,16.16022381,16,1.082808623494984,1.7176470588235295,0.2906937201969996,0.9997664540314771,0.2349339300701444
Russia,2020-04-20,47121,405,4268,44,145934460,2.7752184096888427e-6,3.015052099415039e-7,3.2289152267394553e-4,4113.285714285715,36.714285714285715,1.9108382136552452e-6,2.5158064595768345e-7,61.52401,105.318756,3,1,3,1,2,1,4,1,0,NA,3,0,2,1,3,NA,NA,NA,0,2,1,1,2,0,0,NA,82.94,80,42853,361,3,1,3,1,2,1,NA,NA,0,NA,3,0,2,1,3,NA,NA,NA,0,2,1,1,2,0,71.83,80,3,1,3,1,2,1,NA,NA,0,NA,NA,NA,2,1,3,NA,NA,NA,0,2,1,1,2,0,63.89,80,3,1,3,1,2,1,NA,NA,0,NA,NA,NA,2,1,3,NA,NA,NA,0,2,1,1,2,0,63.89,80,61.52401,105.318756,14.674708,74.433,8.822079555,58.62,47.24,NA,24551000,41964000,5.350000024,10230,585.87323,16.16022381,16,1.061897076100508,1.5445544554455448,0.2768871244323904,0.9339555680539604,0.18880322457181908
Russia,2020-04-21,52763,456,5642,51,145934460,3.1246903575755856e-6,3.494719478867431e-7,3.615527134578084e-4,4523,40.857142857142854,2.190807337172356e-6,2.7996912351711074e-7,61.52401,105.318756,3,1,3,1,2,1,4,1,0,NA,3,0,2,1,3,NA,NA,NA,89589137,2,1,1,2,0,0,NA,82.94,80,47121,405,3,1,3,1,2,1,NA,NA,0,NA,3,0,2,1,3,NA,NA,NA,0,2,1,1,2,0,71.83,80,3,1,3,1,2,1,NA,NA,0,NA,NA,NA,2,1,3,NA,NA,NA,0,2,1,1,2,0,63.89,80,3,1,3,1,2,1,NA,NA,0,NA,NA,NA,2,1,3,NA,NA,NA,0,2,1,1,2,0,63.89,80,61.52401,105.318756,14.674708,74.433,8.822079555,60.48,48.33,NA,24551000,41964000,5.350000024,10230,585.87323,16.16022381,16,1.0451096404544673,1.5535714285714286,0.2656926800786713,0.937492939524758,0.1913312256124181
Russia,2020-04-22,57999,513,5236,57,145934460,3.5152766522725337e-6,3.905862946969482e-7,3.974318334408473e-4,4787,45,2.499164938248894e-6,3.083576010765381e-7,61.52401,105.318756,3,1,3,1,2,1,4,1,0,NA,3,0,2,1,3,NA,NA,NA,0,2,1,1,2,0,0,NA,82.94,80,52763,456,3,1,3,1,2,1,NA,NA,0,NA,3,0,2,1,3,NA,NA,NA,307253108,2,1,1,2,0,71.83,80,3,1,3,1,2,1,NA,NA,0,NA,NA,NA,2,1,3,NA,NA,NA,0,2,1,1,2,0,63.89,80,3,1,3,1,2,1,NA,NA,0,NA,NA,NA,2,1,3,NA,NA,NA,0,2,1,1,2,0,63.89,80,61.52401,105.318756,14.674708,74.433,8.822079555,60.61,47.84,NA,24551000,41964000,5.350000024,10230,585.87323,16.16022381,17,1.01847919368489,1.3333333333333335,0.24772303998664644,0.8472978603872037,0.1249387366083
Russia,2020-04-23,62773,555,4774,42,145934460,3.8030770799439695e-6,2.8780042767143554e-7,4.301451487195005e-4,4976.428571428572,46.142857142857146,2.815353843479757e-6,3.161889052308628e-7,61.52401,105.318756,3,1,3,1,2,1,4,1,0,NA,3,0,2,1,3,NA,NA,NA,46775049,2,1,1,2,0,0,NA,82.94,80,57999,513,3,1,3,1,2,1,NA,NA,0,NA,3,0,2,1,3,NA,NA,NA,601147385,2,1,1,2,0,71.83,80,3,1,3,1,2,1,NA,NA,0,NA,NA,NA,2,1,3,NA,NA,NA,0,2,1,1,2,0,63.89,80,3,1,3,1,2,1,NA,NA,0,NA,NA,NA,2,1,3,NA,NA,NA,0,2,1,1,2,0,63.89,80,61.52401,105.318756,14.674708,74.433,8.822079555,61.54,48.95,NA,24551000,41964000,5.350000024,10230,585.87323,16.16022381,17,0.9812929673719949,1.0705128205128205,0.22217092654649004,0.7277963159731193,0.02959187279312167
Russia,2020-04-24,68622,615,5849,60,145934460,4.21422054804602e-6,4.1114346810205074e-7,4.7022478446831544e-4,5230.571428571428,48.857142857142854,3.1501420960771414e-6,3.347882525973842e-7,61.52401,105.318756,3,1,3,1,2,1,4,1,NA,NA,3,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62773,555,3,1,3,1,2,1,NA,NA,0,NA,3,0,2,1,3,NA,NA,NA,2671436627,2,1,1,2,0,71.83,80,3,1,3,1,2,1,NA,NA,0,NA,3,0,2,1,3,NA,NA,NA,0,2,1,1,2,0,71.83,80,3,1,3,1,2,1,NA,NA,0,NA,NA,NA,2,1,3,NA,NA,NA,0,2,1,1,2,0,63.89,80,61.52401,105.318756,14.674708,74.433,8.822079555,64.28,50.71,NA,24551000,41964000,5.350000024,10230,585.87323,16.16022381,17,0.9400321189620812,0.9106145251396648,0.19314231598182627,0.6474249312218502,-0.04066542657593537
Russia,2020-04-25,74588,681,5966,66,145934460,4.666478362958276e-6,4.522578149122558e-7,5.111061499799293e-4,5399.285714285715,52.57142857142857,3.510382087176081e-6,3.602399910989397e-7,61.52401,105.318756,3,1,3,1,2,1,4,1,NA,NA,3,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68622,615,3,1,3,1,2,1,4,1,0,NA,3,0,2,1,3,NA,NA,NA,400757244,2,1,1,2,0,82.94,80,3,1,3,1,2,1,NA,NA,0,NA,3,0,2,1,3,NA,NA,NA,0,2,1,1,2,0,71.83,80,3,1,3,1,2,1,NA,NA,0,NA,NA,NA,2,1,3,NA,NA,NA,0,2,1,1,2,0,63.89,80,61.52401,105.318756,14.674708,74.433,8.822079555,58.11,46.9,NA,24551000,41964000,5.350000024,10230,585.87323,16.16022381,17,0.8958649596438214,0.7777777777777778,0.1612043028429489,0.5753641449035619,-0.10914446942506803
Russia,2020-04-26,80949,747,6361,66,145934460,5.118736177870531e-6,4.522578149122558e-7,5.546942099898817e-4,5442.285714285715,55.142857142857146,3.888242512622251e-6,3.7786042544617045e-7,61.52401,105.318756,3,1,3,1,2,1,4,1,NA,NA,3,0,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74588,681,3,1,3,1,2,1,4,1,0,NA,3,0,2,1,3,NA,NA,NA,0,2,1,1,2,0,82.94,80,3,1,3,1,2,1,NA,NA,0,NA,3,0,2,1,3,NA,NA,NA,0,2,1,1,2,0,71.83,80,3,1,3,1,2,1,NA,NA,0,NA,NA,NA,2,1,3,NA,NA,NA,0,2,1,1,2,0,63.89,80,61.52401,105.318756,14.674708,74.433,8.822079555,58.5,46.99,NA,24551000,41964000,5.350000024,10230,585.87323,16.16022381,17,0.8515870053505126,0.670995670995671,0.12819332807604172,0.5134196589430373,-0.1732802817218528
Russia,2020-04-27,87147,794,6198,47,145934460,5.440798561217138e-6,3.2206238334660644e-7,5.971653302448237e-4,5718,55.57142857142857,4.269039677126293e-6,3.8079716450404226e-7,61.52401,105.318756,3,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80949,747,3,1,3,1,2,1,4,1,0,NA,3,0,2,1,3,NA,NA,NA,0,2,1,1,2,0,82.94,80,3,1,3,1,2,1,NA,NA,0,NA,3,0,2,1,3,NA,NA,NA,0,2,1,1,2,0,71.83,80,3,1,3,1,2,1,NA,NA,0,NA,NA,NA,2,1,3,NA,NA,NA,0,2,1,1,2,0,63.89,80,61.52401,105.318756,14.674708,74.433,8.822079555,64.88,50.97,NA,24551000,41964000,5.350000024,10230,585.87323,16.16022381,17,0.8038469008697287,0.5136186770428015,0.09135698666767042,0.41450325872322646,-0.2893591921254447
Russia,2020-04-28,93558,867,6411,73,145934460,5.941023114074633e-6,5.002245528574951e-7,6.410960098115277e-4,5827.857142857143,58.714285714285715,4.671372928054729e-6,4.0233325092843537e-7,61.52401,105.318756,3,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87147,795,3,1,3,1,2,1,4,1,0,NA,3,0,2,1,3,NA,NA,NA,89589137,2,1,1,2,0,82.94,80,3,1,3,1,2,1,NA,NA,0,NA,3,0,2,1,3,NA,NA,NA,0,2,1,1,2,0,71.83,80,3,1,3,1,2,1,NA,NA,0,NA,NA,NA,2,1,3,NA,NA,NA,0,2,1,1,2,0,63.89,80,61.52401,105.318756,14.674708,74.433,8.822079555,NA,NA,NA,24551000,41964000,5.350000024,10230,585.87323,16.16022381,17,0.7571828943459363,0.4370629370629371,0.05394652835509139,0.36260140367638205,-0.3594560201209866
Saudi Arabia,2020-03-24,767,1,205,1,34813867,2.8724186256011145e-8,2.8724186256011145e-8,2.203145085836055e-5,85.14285714285714,0.14285714285714285,4.103455179430164e-9,4.103455179430164e-9,23.885942,45.079162,3,1,2,1,2,1,3,1,2,1,2,1,2,0,4,0,NA,0,0,2,1,2,1,0,0,NA,89.55,90,562,0,3,1,2,1,2,1,3,1,0,NA,NA,NA,2,0,4,0,NA,0,0,2,1,2,1,0,69.97,74.52,3,1,0,NA,0,NA,NA,NA,0,NA,NA,NA,2,0,0,0,NA,0,0,2,1,2,1,0,30.16,38.1,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,0,0,2,1,0,0,0,11.11,14.29,23.885942,45.079162,3.314088,83.844,15.67665431,38.86,46.01,NA,15334000,21866000,3.015999917,21600,1093.405518,87.94544668,12,NA,NA,NA,NA,NA
Saudi Arabia,2020-03-25,900,2,133,1,34813867,5.744837251202229e-8,2.8724186256011145e-8,2.5851767630410033e-5,104.14285714285714,0.2857142857142857,1.2310365538290491e-8,8.206910358860328e-9,23.885942,45.079162,3,1,2,1,2,1,3,1,2,1,2,1,2,1,4,0,NA,0,0,2,1,2,1,0,0,NA,92.72,93.57,767,1,3,1,2,1,2,1,3,1,0,NA,NA,NA,2,0,4,0,NA,0,0,2,1,2,1,0,69.97,74.52,3,1,0,NA,0,NA,NA,NA,0,NA,NA,NA,2,0,0,0,NA,0,0,2,1,2,1,10000000,30.16,38.1,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,0,0,2,1,0,0,0,11.11,14.29,23.885942,45.079162,3.314088,83.844,15.67665431,41.65,48.52,NA,15334000,21866000,3.015999917,21600,1093.405518,87.94544668,13,NA,NA,NA,NA,NA
Saudi Arabia,2020-03-26,1012,3,112,1,34813867,8.617255876803344e-8,2.8724186256011145e-8,2.906887649108328e-5,105.42857142857143,0.42857142857142855,2.4620731076580983e-8,1.2310365538290491e-8,23.885942,45.079162,3,1,2,1,2,1,3,1,2,1,2,1,2,1,4,0,NA,0,0,2,1,2,1,0,0,NA,92.72,93.57,900,2,3,1,2,1,2,1,3,1,0,NA,NA,NA,2,0,4,0,NA,0,0,2,1,2,1,0,69.97,74.52,3,1,0,NA,0,NA,NA,NA,0,NA,NA,NA,2,0,0,0,NA,0,0,2,1,2,1,0,30.16,38.1,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,0,0,2,1,2,0,0,11.11,14.29,23.885942,45.079162,3.314088,83.844,15.67665431,42.49,51.02,NA,15334000,21866000,3.015999917,21600,1093.405518,87.94544668,13,NA,NA,NA,NA,NA
Saudi Arabia,2020-03-27,1104,3,92,0,34813867,8.617255876803344e-8,0,3.171150162663631e-5,108.57142857142857,0.42857142857142855,3.693109661487147e-8,1.2310365538290491e-8,23.885942,45.079162,3,1,2,1,2,1,3,1,2,1,2,1,2,1,4,0,NA,0,0,2,1,2,1,0,0,NA,92.72,93.57,1012,3,3,1,2,1,2,1,3,1,0,NA,NA,NA,2,0,4,0,NA,0,21900000000,2,1,2,1,0,69.97,74.52,3,1,0,NA,2,1,NA,NA,0,NA,NA,NA,2,0,0,0,NA,0,0,2,1,2,1,0,41.27,52.38,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,0,0,2,1,2,0,0,11.11,14.29,23.885942,45.079162,3.314088,83.844,15.67665431,40.76,49.64,NA,15334000,21866000,3.015999917,21600,1093.405518,87.94544668,13,NA,NA,NA,NA,NA
Saudi Arabia,2020-03-28,1203,4,99,1,34813867,1.1489674502404458e-7,2.8724186256011145e-8,3.455519606598141e-5,115.85714285714286,0.5714285714285714,5.334491733259213e-8,1.6413820717720655e-8,23.885942,45.079162,3,1,2,1,2,1,3,1,2,1,2,1,2,1,4,0,NA,0,0,2,1,2,1,0,0,NA,92.72,93.57,1104,3,3,1,2,1,2,1,3,1,2,1,NA,NA,2,0,4,0,NA,0,0,2,1,2,1,0,81.09,88.81,3,1,0,NA,2,1,NA,NA,0,NA,NA,NA,2,0,0,0,NA,0,0,2,1,2,1,0,41.27,52.38,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,0,0,NA,0,0,2,1,2,0,0,11.11,14.29,23.885942,45.079162,3.314088,83.844,15.67665431,41.49,49.35,NA,15334000,21866000,3.015999917,21600,1093.405518,87.94544668,13,NA,NA,NA,NA,NA
Saudi Arabia,2020-03-29,1299,8,96,4,34813867,2.2979349004808916e-7,1.1489674502404458e-7,3.731271794655848e-5,112.57142857142857,1.1428571428571428,8.617255876803344e-8,3.282764143544131e-8,23.885942,45.079162,3,1,2,1,2,1,3,1,2,1,2,1,2,1,4,0,NA,0,0,2,1,2,1,0,0,NA,92.72,93.57,1203,4,3,1,2,1,2,1,3,1,2,1,NA,NA,2,0,4,0,NA,0,0,2,1,2,1,0,81.09,88.81,3,1,0,NA,2,1,NA,NA,0,NA,NA,NA,2,0,4,0,NA,0,13500000000,2,1,2,1,0,52.38,63.81,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,2,0,0,0,NA,0,0,2,1,2,0,0,19.05,23.81,23.885942,45.079162,3.314088,83.844,15.67665431,40.97,47.97,NA,15334000,21866000,3.015999917,21600,1093.405518,87.94544668,13,NA,NA,NA,NA,NA
Saudi Arabia,2020-03-30,1453,8,154,0,34813867,2.2979349004808916e-7,0,4.1736242629984194e-5,127.28571428571429,1.1428571428571428,1.1900020020347475e-7,3.282764143544131e-8,23.885942,45.079162,3,1,2,1,2,1,3,1,2,1,2,1,2,1,4,0,NA,0,0,2,1,2,1,0,0,NA,92.72,93.57,1229,8,3,1,2,1,2,1,3,1,2,1,2,1,2,0,4,0,NA,0,0,2,1,2,1,0,89.55,90,3,1,2,1,2,1,3,1,0,NA,NA,NA,2,0,4,0,NA,0,0,2,1,2,1,0,69.97,74.52,3,1,0,NA,0,NA,NA,NA,0,NA,NA,NA,2,0,0,0,NA,0,0,2,1,2,1,0,30.16,38.1,23.885942,45.079162,3.314088,83.844,15.67665431,42,52.41,NA,15334000,21866000,3.015999917,21600,1093.405518,87.94544668,13,NA,NA,NA,NA,NA
Saudi Arabia,2020-03-31,1563,10,110,2,34813867,2.8724186256011144e-7,5.744837251202229e-8,4.489590311814542e-5,113.71428571428571,1.2857142857142858,1.5593129681834623e-7,3.693109661487147e-8,23.885942,45.079162,3,1,2,1,2,1,3,1,2,1,2,1,2,1,4,0,NA,0,0,2,1,2,1,0,0,NA,92.72,93.57,1453,8,3,1,2,1,2,1,3,1,2,1,2,1,2,0,4,0,NA,0,0,2,1,2,1,0,89.55,90,3,1,2,1,2,1,3,1,0,NA,NA,NA,2,0,4,0,NA,0,0,2,1,2,1,0,69.97,74.52,3,1,0,NA,0,NA,NA,NA,0,NA,NA,NA,2,0,0,0,NA,0,0,2,1,2,1,0,30.16,38.1,23.885942,45.079162,3.314088,83.844,15.67665431,41.13,48.56,NA,15334000,21866000,3.015999917,21600,1093.405518,87.94544668,13,3.6375861597263857,8,1.568201724066995,2.1972245773362196,0.9030899869919435
Saudi Arabia,2020-04-01,1720,16,157,6,34813867,4.595869800961783e-7,1.7234511753606688e-7,4.940560036033917e-5,117.14285714285714,2,2.133796693303685e-7,5.744837251202229e-8,23.885942,45.079162,3,1,2,1,2,1,3,1,2,1,2,1,2,1,4,0,NA,0,0,2,1,2,1,139540000,0,NA,92.72,93.57,1563,10,3,1,2,1,2,1,3,1,2,1,2,1,2,1,4,0,NA,0,0,2,1,2,1,0,92.72,93.57,3,1,2,1,2,1,3,1,0,NA,NA,NA,2,0,4,0,NA,0,0,2,1,2,1,0,69.97,74.52,3,1,0,NA,0,NA,NA,NA,0,NA,NA,NA,2,0,0,0,NA,0,0,2,1,2,1,10000000,30.16,38.1,23.885942,45.079162,3.314088,83.844,15.67665431,42.77,50.36,NA,15334000,21866000,3.015999917,21600,1093.405518,87.94544668,14,2.8526314299133175,5.999999999999999,1.2130748253088512,1.9459101490553132,0.7781512503836435
Saudi Arabia,2020-04-02,1885,21,165,5,34813867,6.03207911376234e-7,1.4362093128005572e-7,5.414509109258101e-5,124.71428571428571,2.5714285714285716,2.8724186256011144e-7,7.386219322974295e-8,23.885942,45.079162,3,1,2,1,2,1,3,1,2,1,2,1,2,1,4,0,NA,0,0,2,1,2,1,0,0,NA,92.72,93.57,1720,16,3,1,2,1,2,1,3,1,2,1,2,1,2,1,4,0,NA,0,0,2,1,2,1,0,92.72,93.57,3,1,2,1,2,1,3,1,0,NA,NA,NA,2,0,4,0,NA,0,0,2,1,2,1,0,69.97,74.52,3,1,0,NA,0,NA,NA,NA,0,NA,NA,NA,2,0,0,0,NA,0,0,2,1,2,1,0,30.16,38.1,23.885942,45.079162,3.314088,83.844,15.67665431,41.52,47.96,NA,15334000,21866000,3.015999917,21600,1093.405518,87.94544668,14,2.456735772821304,5,1.0280287236002434,1.791759469228055,0.6989700043360189
Saudi Arabia,2020-04-03,2039,25,154,4,34813867,7.181046564002787e-7,1.1489674502404458e-7,5.856861577600673e-5,133.57142857142858,3.142857142857143,3.7751787650757505e-7,9.02760139474636e-8,23.885942,45.079162,3,1,2,1,2,1,3,1,2,1,2,1,2,1,4,2,0,0,0,2,1,2,1,0,0,NA,92.72,93.57,1885,21,3,1,2,1,2,1,3,1,2,1,2,1,2,1,4,0,NA,0,0,2,1,2,1,0,92.72,93.57,3,1,2,1,2,1,3,1,0,NA,NA,NA,2,0,4,0,NA,0,21900000000,2,1,2,1,0,69.97,74.52,3,1,0,NA,2,1,NA,NA,0,NA,NA,NA,2,0,0,0,NA,0,0,2,1,2,1,0,41.27,52.38,23.885942,45.079162,3.314088,83.844,15.67665431,40.67,48.54,NA,15334000,21866000,3.015999917,21600,1093.405518,87.94544668,14,2.324563999712821,6.333333333333332,0.964835582936749,1.992430164690206,0.8016323462331665
Saudi Arabia,2020-04-04,2179,29,140,4,34813867,8.330014014243233e-7,1.1489674502404458e-7,6.259000185184829e-5,139.42857142857142,3.5714285714285716,4.801042559933291e-7,1.0258637948575409e-7,23.885942,45.079162,3,1,2,1,2,1,3,1,2,1,2,1,2,1,4,2,0,0,0,2,1,2,1,0,0,NA,92.72,93.57,1885,21,3,1,2,1,2,1,3,1,2,1,2,1,2,1,4,0,NA,0,0,2,1,2,1,0,92.72,93.57,3,1,2,1,2,1,3,1,2,1,NA,NA,2,0,4,0,NA,0,0,2,1,2,1,0,81.09,88.81,3,1,0,NA,2,1,NA,NA,0,NA,NA,NA,2,0,0,0,NA,0,0,2,1,2,1,0,41.27,52.38,23.885942,45.079162,3.314088,83.844,15.67665431,42.22,49.61,NA,15334000,21866000,3.015999917,21600,1093.405518,87.94544668,14,2.1972245773362196,5.25,0.9030899869919435,1.83258146374831,0.7201593034059569
Saudi Arabia,2020-04-05,2402,34,223,5,34813867,9.76622332704379e-7,1.4362093128005572e-7,6.899549538693877e-5,157.57142857142858,3.7142857142857144,5.867940906585135e-7,1.0668983466518426e-7,23.885942,45.079162,3,1,2,1,2,1,3,1,2,1,2,1,2,1,4,2,0,0,0,2,1,2,1,0,0,NA,92.72,93.57,2179,29,3,1,2,1,2,1,3,1,2,1,2,1,2,1,4,0,NA,0,0,2,1,2,1,0,92.72,93.57,3,1,2,1,2,1,3,1,2,1,NA,NA,2,0,4,0,NA,0,0,2,1,2,1,0,81.09,88.81,3,1,0,NA,2,1,NA,NA,0,NA,NA,NA,2,0,4,0,NA,0,13500000000,2,1,2,1,0,52.38,63.81,23.885942,45.079162,3.314088,83.844,15.67665431,42.68,49.92,NA,15334000,21866000,3.015999917,21600,1093.405518,87.94544668,14,1.9183221925364844,2.25,0.764140535940829,1.1786549963416462,0.3521825181113625
Saudi Arabia,2020-04-06,2605,38,203,4,34813867,1.0915190777284235e-6,1.1489674502404458e-7,7.482650519690904e-5,164.57142857142858,4.285714285714286,7.098977460414183e-7,1.231036553829049e-7,23.885942,45.079162,3,1,2,1,2,1,3,1,2,1,3,0,2,1,4,2,0,0,0,2,1,2,1,0,0,NA,92.2,93.57,2385,34,3,1,2,1,2,1,3,1,2,1,2,1,2,1,4,0,NA,0,0,2,1,2,1,0,92.72,93.57,3,1,2,1,2,1,3,1,2,1,2,1,2,0,4,0,NA,0,0,2,1,2,1,0,89.55,90,3,1,2,1,2,1,3,1,0,NA,NA,NA,2,0,4,0,NA,0,0,2,1,2,1,0,69.97,74.52,23.885942,45.079162,3.314088,83.844,15.67665431,40.41,47.56,NA,15334000,21866000,3.015999917,21600,1093.405518,87.94544668,14,1.7859957645113047,2.7499999999999996,0.6959644941962936,1.3217558399823193,0.4393326938302626
