COUNTRY,X1,Date,Total_Case_Country,Total_Death_Country,New_Case_Country,New_Death_Country,Population,Total_Case_Rate,risktaking,Total_Mortality_Rate,New_Mortality_Rate,posrecip,RollingAverage_New_Case_Country,negrecip,RollingAverage_New_Death_Country,altruism,trust,RollingAverage_Total_Mortality_Rate,RollingAverage_New_Mortality_Rate,EIU_Democracy,longitude,C1_School.closing,C1_Flag,C2_Workplace.closing,C2_Flag,C3_Cancel.public.events,C3_Flag,C4_Restrictions.on.gatherings,C4_Flag,C5_Close.public.transport,C5_Flag,C6_Stay.at.home.requirements,C6_Flag,C7_Restrictions.on.internal.movement,C7_Flag,C8_International.travel.controls,E1_Income.support,E1_Flag,E2_Debt.contract.relief,E3_Fiscal.measures,H1_Public.information.campaigns,H1_Flag,H2_Testing.policy,H3_Contact.tracing,H4_Emergency.investment.in.healthcare,H5_Investment.in.vaccines,M1_Wildcard,StringencyIndex,LegacyStringencyIndex,Oxford_Cases,Oxford_Deaths,Latitude,Longitude,prop65,propurban,popdensity,driving,walking,transit,arrivals,departures,vul_emp,GNI,health_exp,pollution,EUI_democracy,freedom_house,cellular_sub,milex,milper,irst,pec,cinc,endocrine_deaths,blood_pressure_deaths,respiratory_deaths,govt_accountability,political_stability,govt_effectiveness,regulatory_quality,rule_of_law,control_of_corruption,isocode,patience,wm.trust,New_Case_Rate,RollingAverage_Total_Case_Country,RollingAverage_Total_Death_Country,RollingAverage_Total_Case_Rate,RollingAverage_New_Case_Rate,Total_Mortality_Rate_Growth,respiratory_deaths_rate
Argentina,46,2020-01-29,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,92.35,92.2,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,47,2020-01-30,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,96.74,96,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,48,2020-01-31,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,111.24,98.99,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,49,2020-02-01,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,123.96,97.42,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,50,2020-02-02,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,89.01,67.21,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,78,2020-02-03,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,91.66,95.18,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,52,2020-02-04,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,89.18,96.25,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,53,2020-02-05,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,94.49,100.39,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,54,2020-02-06,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,95.98,99.1,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,55,2020-02-07,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,111.12,105,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,56,2020-02-08,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,121.53,106.45,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,57,2020-02-09,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,89.23,73.12,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,58,2020-02-10,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,96.42,104.2,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,59,2020-02-11,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,96.97,105.87,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,60,2020-02-12,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,101.68,111.47,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,61,2020-02-13,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,104.9,113.2,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,62,2020-02-14,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,122.91,128.75,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,63,2020-02-15,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,127.62,103.47,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,4,2020-02-16,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,88.2,69.12,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,10,2020-02-17,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,92.28,93.42,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,66,2020-02-18,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,98.15,111.49,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,67,2020-02-19,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,98.96,107.02,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,68,2020-02-20,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,104.71,111.36,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,29,2020-02-21,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,132.57,124.13,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,30,2020-02-22,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,141.76,120.44,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,31,2020-02-23,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,108.21,100.5,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,32,2020-02-24,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,107.92,96.6,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,73,2020-02-25,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,99.51,82.59,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,74,2020-02-26,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,96.38,107.79,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,75,2020-02-27,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,97.96,110.62,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,76,2020-02-28,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,116.77,124.18,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,64,2020-02-29,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,117.72,108.49,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,65,2020-03-01,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,81.13,68.5,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,39,2020-03-02,0,0,0,0,45195777,0,0.041503169,0,0,0.159679309,0,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,86.76,101.01,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0,0,0,0,,0.001373432
Argentina,80,2020-03-03,1,0,1,0,45195777,2.2126E-08,0.041503169,0,0,0.159679309,0.142857143,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,0,0,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,88.9,104.39,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,2.2126E-08,0.142857143,0,3.16085E-09,3.16085E-09,,0.001373432
Argentina,81,2020-03-04,1,0,0,0,45195777,2.2126E-08,0.041503169,0,0,0.159679309,0.142857143,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,1,1,0,0,,11.11,14.29,1,0,-38.416097,-63.616672,11.117789,91.87,16.2585101,92.74,108.23,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0.285714286,0,6.3217E-09,3.16085E-09,,0.001373432
Argentina,69,2020-03-05,1,0,0,0,45195777,2.2126E-08,0.041503169,0,0,0.159679309,0.142857143,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,1,1,0,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,97.45,113.92,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,0.428571429,0,9.48255E-09,3.16085E-09,,0.001373432
Argentina,70,2020-03-06,2,0,1,0,45195777,4.42519E-08,0.041503169,0,0,0.159679309,0.285714286,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,1,1,0,0,,11.11,14.29,2,0,-38.416097,-63.616672,11.117789,91.87,16.2585101,118.32,126.7,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,2.2126E-08,0.714285714,0,1.58043E-08,6.3217E-09,,0.001373432
Argentina,71,2020-03-07,8,0,6,0,45195777,1.77008E-07,0.041503169,0,0,0.159679309,1.142857143,-0.140457273,0,0.027346682,-0.206733331,0,0,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,1,1,0,0,,11.11,14.29,8,0,-38.416097,-63.616672,11.117789,91.87,16.2585101,122.78,112.81,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,1.32756E-07,1.857142857,0,4.10911E-08,2.52868E-08,,0.001373432
Argentina,85,2020-03-08,12,1,4,1,45195777,2.65512E-07,0.041503169,2.2126E-08,2.2126E-08,0.159679309,1.714285714,-0.140457273,0.142857143,0.027346682,-0.206733331,3.16085E-09,3.16085E-09,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,1,1,0,0,,11.11,14.29,9,1,-38.416097,-63.616672,11.117789,91.87,16.2585101,80.36,70.94,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,8.85038E-08,3.571428571,0.142857143,7.90213E-08,3.79302E-08,Inf,0.001373432
Argentina,86,2020-03-09,12,1,0,0,45195777,2.65512E-07,0.041503169,2.2126E-08,0,0.159679309,1.714285714,-0.140457273,0.142857143,0.027346682,-0.206733331,6.3217E-09,3.16085E-09,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,1,1,0,0,,11.11,14.29,12,1,-38.416097,-63.616672,11.117789,91.87,16.2585101,89.28,109.38,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,0,5.285714286,0.285714286,1.16952E-07,3.79302E-08,Inf,0.001373432
Argentina,87,2020-03-10,17,1,5,0,45195777,3.76141E-07,0.041503169,2.2126E-08,0,0.159679309,2.285714286,-0.140457273,0.142857143,0.027346682,-0.206733331,9.48255E-09,3.16085E-09,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,0,,,,0,2,1,1,1,26000000,0,,11.11,14.29,,,-38.416097,-63.616672,11.117789,91.87,16.2585101,89.29,109.62,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,1.1063E-07,7.571428571,0.428571429,1.67525E-07,5.05736E-08,Inf,0.001373432
Argentina,88,2020-03-11,19,1,2,0,45195777,4.20393E-07,0.041503169,2.2126E-08,0,0.159679309,2.571428571,-0.140457273,0.142857143,0.027346682,-0.206733331,1.26434E-08,3.16085E-09,-38.416097,-63.616672,0,,0,,0,,,,0,,,,0,,2,,,,0,2,1,1,1,0,0,,16.67,20,19,1,-38.416097,-63.616672,11.117789,91.87,16.2585101,82.73,83.06,,6942000,11130000,21.80499911,12390,1324.603516,13.31183395,7.02,85,132.0931513,4858000,73,4995,129377,0.0056534,,9256,186220,0.57,0.02,0.03,-0.24,-0.24,-0.08,ARG,-0.229307979,-0.022746338,4.42519E-08,10.14285714,0.571428571,2.2442E-07,5.68953E-08,Inf,0.001373432
